season,player_id,role,opportunities,k_total,k_rate
2025,677595,batter,2,1,0.5
2025,676724,batter,3,0,0.0
2025,670224,batter,2,2,1.0
2025,670764,batter,4,1,0.25
2025,676609,batter,0,0,0.0
2025,664040,batter,4,0,0.0
2025,666624,batter,1,0,0.0
2025,642136,batter,4,3,0.75
2025,682254,pitcher,0,1,1.0
2025,663968,batter,4,0,0.0
2025,666018,batter,2,1,0.5
2025,666139,batter,5,2,0.4
2025,641793,pitcher,1,6,6.0
2025,650490,batter,4,0,0.0
2025,691406,batter,3,1,0.3333333333333333
2025,679358,pitcher,0,1,1.0
2025,701350,batter,4,1,0.25
2025,621111,pitcher,1,7,7.0
2025,669711,pitcher,0,1,1.0
2025,596115,batter,4,0,0.0
2025,692225,batter,3,1,0.3333333333333333
2025,458677,pitcher,0,0,0.0
2025,666152,batter,0,0,0.0
2025,646240,batter,3,1,0.3333333333333333
2025,647351,batter,4,1,0.25
2025,665966,batter,4,0,0.0
2025,680776,batter,4,2,0.5
2025,678882,batter,3,0,0.0
2025,691785,batter,4,2,0.5
2025,547973,pitcher,0,2,2.0
2025,641680,batter,3,0,0.0
2025,694497,batter,3,0,0.0
2025,694671,batter,4,3,0.75
2025,669394,batter,4,2,0.5
2025,592426,pitcher,0,0,0.0
2025,683004,pitcher,1,3,3.0
2025,656641,pitcher,0,0,0.0
2025,608369,batter,3,0,0.0
2025,657097,pitcher,0,1,1.0
2025,543760,batter,4,0,0.0
2025,673962,batter,4,2,0.5
2025,669701,batter,4,0,0.0
2025,666969,batter,4,0,0.0
2025,676961,pitcher,0,1,1.0
2025,661395,pitcher,0,1,1.0
2025,665019,batter,3,0,0.0
2025,686797,batter,4,1,0.25
2025,686973,pitcher,0,1,1.0
2025,650489,batter,3,1,0.3333333333333333
2025,701581,pitcher,1,4,4.0
2025,680777,batter,2,0,0.0
2025,664056,batter,0,0,0.0
2025,664034,batter,4,1,0.25
2025,621043,batter,4,1,0.25
2025,592779,pitcher,0,1,1.0
2025,663616,batter,2,0,0.0
2025,621439,batter,3,0,0.0
2025,670242,batter,4,1,0.25
2025,543877,batter,3,0,0.0
2025,518934,batter,3,0,0.0
2025,672724,batter,1,0,0.0
2025,657376,pitcher,1,7,7.0
2025,592450,batter,4,2,0.5
2025,642207,pitcher,0,1,1.0
2025,502671,batter,5,1,0.2
2025,669224,batter,4,0,0.0
2025,700250,batter,5,1,0.2
2025,687396,pitcher,0,1,1.0
2025,518585,pitcher,0,0,0.0
2025,683011,batter,4,2,0.5
2025,641355,batter,4,0,0.0
2025,643410,pitcher,0,0,0.0
2025,665862,batter,1,0,0.0
2025,663757,batter,3,1,0.3333333333333333
2025,663697,batter,4,0,0.0
2025,680742,pitcher,0,0,0.0
2025,521692,batter,4,1,0.25
2025,679845,batter,2,0,0.0
2025,670231,batter,4,2,0.5
2025,671221,batter,2,1,0.5
2025,592192,batter,2,2,1.0
2025,663460,pitcher,1,3,3.0
2025,686469,batter,3,0,0.0
2025,664728,batter,1,0,0.0
2025,663738,pitcher,0,1,1.0
2025,672580,batter,4,0,0.0
2025,672582,pitcher,0,2,2.0
2025,695506,batter,4,2,0.5
2025,674444,pitcher,0,1,1.0
2025,677951,batter,4,1,0.25
2025,668942,batter,2,0,0.0
2025,643565,batter,3,1,0.3333333333333333
2025,671284,batter,4,3,0.75
2025,805367,batter,2,0,0.0
2025,691019,batter,2,2,1.0
2025,669391,pitcher,0,5,5.0
2025,700337,batter,1,1,1.0
2025,643217,batter,4,1,0.25
2025,680732,pitcher,1,4,4.0
2025,681962,batter,3,0,0.0
2025,641943,batter,3,1,0.3333333333333333
2025,596103,batter,1,1,1.0
2025,572191,batter,1,0,0.0
2025,673357,batter,4,1,0.25
2025,678246,batter,4,1,0.25
2025,670623,batter,5,1,0.2
2025,689200,batter,4,3,0.75
2025,605170,batter,3,0,0.0
2025,701358,batter,4,1,0.25
2025,663898,batter,0,0,0.0
2025,643289,batter,1,1,1.0
2025,676694,batter,4,1,0.25
2025,595345,pitcher,0,4,4.0
2025,514888,batter,4,0,0.0
2025,687473,pitcher,1,7,7.0
2025,665161,batter,4,0,0.0
2025,687911,pitcher,0,1,1.0
2025,572233,batter,4,1,0.25
2025,673237,batter,4,1,0.25
2025,669477,batter,4,2,0.5
2025,666464,batter,3,1,0.3333333333333333
2025,671218,batter,4,1,0.25
2025,668800,batter,2,0,0.0
2025,666149,batter,4,0,0.0
2025,527038,batter,3,1,0.3333333333333333
2025,669288,batter,0,0,0.0
2025,642086,batter,2,0,0.0
2025,808982,batter,3,0,0.0
2025,663941,pitcher,0,1,1.0
2025,682515,batter,1,1,1.0
2025,643511,pitcher,0,0,0.0
2025,666808,pitcher,0,0,0.0
2025,642715,batter,4,0,0.0
2025,573262,batter,5,1,0.2
2025,592662,pitcher,1,5,5.0
2025,669374,batter,3,0,0.0
2025,642731,batter,5,0,0.0
2025,656541,batter,2,0,0.0
2025,641857,batter,1,0,0.0
2025,607536,pitcher,1,5,5.0
2025,671289,batter,3,0,0.0
2025,675848,pitcher,0,0,0.0
2025,690022,batter,4,1,0.25
2025,696100,batter,5,1,0.2
2025,669020,pitcher,0,0,0.0
2025,571657,batter,3,2,0.6666666666666666
2025,641755,pitcher,0,1,1.0
2025,688642,pitcher,0,1,1.0
2025,687597,batter,4,0,0.0
2025,686668,batter,4,2,0.5
2025,606115,batter,4,0,0.0
2025,682928,batter,4,1,0.25
2025,694350,pitcher,0,1,1.0
2025,663993,batter,3,0,0.0
2025,642708,batter,0,0,0.0
2025,605137,batter,4,1,0.25
2025,690987,batter,3,2,0.6666666666666666
2025,677588,batter,3,0,0.0
2025,695578,batter,4,1,0.25
2025,647336,pitcher,1,5,5.0
2025,696285,batter,0,0,0.0
2025,669743,batter,4,0,0.0
2025,660688,batter,4,0,0.0
2025,674285,pitcher,0,0,0.0
2025,671277,batter,4,1,0.25
2025,621438,batter,3,1,0.3333333333333333
2025,682626,batter,3,1,0.3333333333333333
2025,643446,batter,2,0,0.0
2025,682668,batter,1,0,0.0
2025,683146,batter,4,2,0.5
2025,623211,pitcher,0,0,0.0
2025,673540,pitcher,1,5,5.0
2025,620454,pitcher,0,1,1.0
2025,624413,batter,3,1,0.3333333333333333
2025,516782,batter,4,0,0.0
2025,592773,pitcher,0,0,0.0
2025,596019,batter,3,0,0.0
2025,607043,batter,4,0,0.0
2025,621242,pitcher,0,0,0.0
2025,665742,batter,3,1,0.3333333333333333
2025,694497,batter,4,0,0.0
2025,694671,batter,4,2,0.5
2025,571948,pitcher,0,1,1.0
2025,669394,batter,6,1,0.16666666666666666
2025,696030,batter,1,0,0.0
2025,608369,batter,3,1,0.3333333333333333
2025,543760,batter,5,0,0.0
2025,673962,batter,5,0,0.0
2025,543309,batter,5,1,0.2
2025,677649,pitcher,0,0,0.0
2025,677649,batter,0,0,0.0
2025,669701,batter,5,0,0.0
2025,571578,pitcher,1,6,6.0
2025,664059,batter,1,0,0.0
2025,666969,batter,4,0,0.0
2025,668390,pitcher,0,1,1.0
2025,455119,pitcher,0,1,1.0
2025,665019,batter,2,0,0.0
2025,686797,batter,4,0,0.0
2025,681146,pitcher,0,0,0.0
2025,681146,batter,3,2,0.6666666666666666
2025,650489,batter,4,1,0.25
2025,680777,batter,4,2,0.5
2025,664034,batter,4,1,0.25
2025,664056,batter,4,1,0.25
2025,663485,pitcher,0,2,2.0
2025,621043,batter,3,0,0.0
2025,666214,pitcher,0,0,0.0
2025,641927,pitcher,1,3,3.0
2025,668904,batter,4,1,0.25
2025,621439,batter,2,1,0.5
2025,543056,pitcher,0,0,0.0
2025,670242,batter,1,0,0.0
2025,669477,batter,4,1,0.25
2025,671218,batter,4,2,0.5
2025,666149,batter,3,0,0.0
2025,678495,pitcher,0,1,1.0
2025,676254,pitcher,0,1,1.0
2025,527038,batter,5,1,0.2
2025,806185,pitcher,1,6,6.0
2025,642086,batter,4,1,0.25
2025,808982,batter,4,0,0.0
2025,682515,batter,4,1,0.25
2025,663546,pitcher,0,0,0.0
2025,642715,batter,4,2,0.5
2025,573262,batter,3,1,0.3333333333333333
2025,669062,pitcher,0,0,0.0
2025,666160,batter,3,1,0.3333333333333333
2025,642731,batter,5,0,0.0
2025,623474,pitcher,0,3,3.0
2025,656541,batter,3,1,0.3333333333333333
2025,690924,batter,4,1,0.25
2025,641857,batter,3,2,0.6666666666666666
2025,671289,batter,1,0,0.0
2025,675848,pitcher,0,3,3.0
2025,690022,batter,4,1,0.25
2025,696100,batter,1,1,1.0
2025,687597,batter,5,0,0.0
2025,686668,batter,4,0,0.0
2025,606115,batter,4,1,0.25
2025,678020,pitcher,0,1,1.0
2025,622608,pitcher,1,2,2.0
2025,656716,batter,4,1,0.25
2025,669373,pitcher,1,6,6.0
2025,663330,batter,1,0,0.0
2025,595879,batter,4,1,0.25
2025,682985,batter,2,2,1.0
2025,681481,batter,4,2,0.5
2025,679529,batter,3,1,0.3333333333333333
2025,650402,batter,4,0,0.0
2025,592454,pitcher,0,0,0.0
2025,678009,batter,4,2,0.5
2025,693307,batter,4,1,0.25
2025,676684,pitcher,0,2,2.0
2025,690993,batter,3,0,0.0
2025,665152,pitcher,0,8,8.0
2025,669211,pitcher,1,2,2.0
2025,666185,batter,3,0,0.0
2025,683002,batter,4,1,0.25
2025,668939,batter,4,1,0.25
2025,676059,batter,4,1,0.25
2025,657656,batter,3,0,0.0
2025,602104,batter,3,1,0.3333333333333333
2025,702616,batter,4,1,0.25
2025,552640,pitcher,0,0,0.0
2025,681297,batter,2,1,0.5
2025,691723,batter,2,1,0.5
2025,656811,batter,1,1,1.0
2025,518934,batter,0,0,0.0
2025,672724,batter,2,0,0.0
2025,622569,batter,3,1,0.3333333333333333
2025,592450,batter,1,1,1.0
2025,642528,pitcher,0,0,0.0
2025,642207,pitcher,0,1,1.0
2025,657612,pitcher,0,0,0.0
2025,502671,batter,2,0,0.0
2025,691176,batter,4,1,0.25
2025,700250,batter,3,0,0.0
2025,701542,pitcher,1,4,4.0
2025,641555,batter,4,1,0.25
2025,683011,batter,4,2,0.5
2025,641355,batter,4,0,0.0
2025,643410,pitcher,0,0,0.0
2025,663757,batter,3,1,0.3333333333333333
2025,666023,batter,3,1,0.3333333333333333
2025,663697,batter,4,0,0.0
2025,521692,batter,4,1,0.25
2025,679845,batter,1,0,0.0
2025,668674,pitcher,0,1,1.0
2025,686469,batter,4,0,0.0
2025,664728,batter,3,0,0.0
2025,672580,batter,4,0,0.0
2025,607625,pitcher,1,2,2.0
2025,672582,pitcher,0,2,2.0
2025,695506,batter,4,2,0.5
2025,670167,pitcher,0,2,2.0
2025,677951,batter,4,1,0.25
2025,669357,batter,2,1,0.5
2025,687363,batter,1,1,1.0
2025,575929,batter,3,1,0.3333333333333333
2025,701552,pitcher,0,0,0.0
2025,571448,batter,3,0,0.0
2025,663457,batter,3,0,0.0
2025,676475,batter,4,1,0.25
2025,543243,pitcher,1,4,4.0
2025,667463,pitcher,0,0,0.0
2025,686780,batter,3,1,0.3333333333333333
2025,691026,batter,4,1,0.25
2025,671056,batter,4,1,0.25
2025,687401,batter,3,0,0.0
2025,694192,batter,4,0,0.0
2025,592885,batter,4,1,0.25
2025,686555,batter,3,0,0.0
2025,686217,batter,4,0,0.0
2025,676879,pitcher,0,1,1.0
2025,702332,batter,3,0,0.0
2025,683232,pitcher,0,1,1.0
2025,661388,batter,4,2,0.5
2025,668930,batter,4,0,0.0
2025,694819,pitcher,1,5,5.0
2025,656555,batter,4,1,0.25
2025,624428,batter,4,0,0.0
2025,687462,batter,4,3,0.75
2025,668804,batter,4,1,0.25
2025,665833,batter,3,2,0.6666666666666666
2025,669707,batter,1,0,0.0
2025,502054,batter,4,2,0.5
2025,676755,pitcher,0,1,1.0
2025,457705,batter,4,0,0.0
2025,643396,batter,4,1,0.25
2025,621366,pitcher,0,1,1.0
2025,664954,batter,2,1,0.5
2025,571760,pitcher,1,7,7.0
2025,694037,pitcher,0,1,1.0
2025,663656,batter,4,2,0.5
2025,664023,batter,4,1,0.25
2025,683737,batter,2,1,0.5
2025,608348,batter,3,1,0.3333333333333333
2025,592791,pitcher,1,7,7.0
2025,691718,batter,3,1,0.3333333333333333
2025,673548,batter,3,0,0.0
2025,621020,batter,3,2,0.6666666666666666
2025,519151,pitcher,0,0,0.0
2025,663538,batter,3,0,0.0
2025,641745,pitcher,0,2,2.0
2025,807713,batter,3,1,0.3333333333333333
2025,663436,pitcher,1,5,5.0
2025,668942,batter,0,0,0.0
2025,643565,batter,2,0,0.0
2025,656186,pitcher,0,0,0.0
2025,805367,batter,5,1,0.2
2025,671284,batter,3,3,1.0
2025,691799,pitcher,0,1,1.0
2025,700337,batter,4,0,0.0
2025,643217,batter,1,0,0.0
2025,681962,batter,4,2,0.5
2025,596103,batter,5,5,1.0
2025,641943,batter,4,3,0.75
2025,572191,batter,2,1,0.5
2025,678246,batter,4,0,0.0
2025,673357,batter,3,1,0.3333333333333333
2025,664285,pitcher,1,12,12.0
2025,670623,batter,3,1,0.3333333333333333
2025,650556,pitcher,0,1,1.0
2025,689200,batter,0,0,0.0
2025,605170,batter,4,1,0.25
2025,701358,batter,4,1,0.25
2025,663898,batter,3,1,0.3333333333333333
2025,643289,batter,0,0,0.0
2025,623352,pitcher,0,2,2.0
2025,676694,batter,4,1,0.25
2025,514888,batter,3,0,0.0
2025,665161,batter,4,0,0.0
2025,681869,pitcher,0,0,0.0
2025,687911,pitcher,0,1,1.0
2025,572233,batter,4,1,0.25
2025,673237,batter,4,0,0.0
2025,624428,batter,4,1,0.25
2025,694973,pitcher,1,5,5.0
2025,687462,batter,3,0,0.0
2025,668804,batter,4,1,0.25
2025,665833,batter,5,0,0.0
2025,663647,batter,4,2,0.5
2025,657571,pitcher,0,0,0.0
2025,669707,batter,0,0,0.0
2025,457705,batter,4,2,0.5
2025,643396,batter,2,0,0.0
2025,669387,pitcher,0,1,1.0
2025,642701,pitcher,0,1,1.0
2025,680779,batter,3,1,0.3333333333333333
2025,670280,pitcher,0,0,0.0
2025,693304,batter,3,0,0.0
2025,694037,pitcher,0,1,1.0
2025,690990,pitcher,1,4,4.0
2025,663656,batter,4,0,0.0
2025,664023,batter,3,0,0.0
2025,573204,pitcher,0,0,0.0
2025,683737,batter,4,1,0.25
2025,691718,batter,4,1,0.25
2025,519141,pitcher,0,0,0.0
2025,673548,batter,5,1,0.2
2025,542932,batter,0,0,0.0
2025,624512,batter,4,1,0.25
2025,621020,batter,4,1,0.25
2025,518489,pitcher,0,1,1.0
2025,663538,batter,4,0,0.0
2025,641745,pitcher,0,1,1.0
2025,807713,batter,4,2,0.5
2025,666182,batter,4,1,0.25
2025,682729,batter,1,1,1.0
2025,676391,batter,4,0,0.0
2025,592332,pitcher,1,7,7.0
2025,665926,batter,2,0,0.0
2025,702176,batter,1,0,0.0
2025,676914,batter,2,1,0.5
2025,680718,batter,4,2,0.5
2025,543807,batter,4,0,0.0
2025,689254,pitcher,0,1,1.0
2025,680755,pitcher,0,2,2.0
2025,665489,batter,3,1,0.3333333333333333
2025,657024,pitcher,0,0,0.0
2025,664702,batter,3,1,0.3333333333333333
2025,672386,batter,4,0,0.0
2025,669016,batter,3,1,0.3333333333333333
2025,592663,batter,3,1,0.3333333333333333
2025,592206,batter,3,2,0.6666666666666666
2025,664761,batter,4,1,0.25
2025,605452,pitcher,0,0,0.0
2025,681082,batter,3,1,0.3333333333333333
2025,656941,batter,4,2,0.5
2025,805249,batter,4,1,0.25
2025,592836,pitcher,0,1,1.0
2025,624133,pitcher,1,6,6.0
2025,596146,batter,4,1,0.25
2025,679032,batter,0,0,0.0
2025,607208,batter,4,0,0.0
2025,667472,batter,5,2,0.4
2025,681715,batter,3,1,0.3333333333333333
2025,665795,pitcher,1,5,5.0
2025,663969,pitcher,0,1,1.0
2025,676572,batter,5,1,0.2
2025,678692,pitcher,0,1,1.0
2025,676534,pitcher,0,1,1.0
2025,691594,batter,1,0,0.0
2025,806188,pitcher,0,2,2.0
2025,669364,batter,5,1,0.2
2025,669065,batter,4,0,0.0
2025,663743,batter,3,0,0.0
2025,669622,pitcher,0,0,0.0
2025,682663,batter,5,0,0.0
2025,685107,pitcher,0,0,0.0
2025,681393,batter,4,1,0.25
2025,678368,pitcher,0,1,1.0
2025,672640,batter,5,0,0.0
2025,678606,pitcher,0,0,0.0
2025,682928,batter,6,2,0.3333333333333333
2025,663993,batter,4,1,0.25
2025,605137,batter,4,1,0.25
2025,640448,pitcher,0,0,0.0
2025,690987,batter,5,0,0.0
2025,695418,pitcher,0,2,2.0
2025,677588,batter,5,4,0.8
2025,695578,batter,5,1,0.2
2025,669743,batter,4,0,0.0
2025,680730,pitcher,1,3,3.0
2025,660688,batter,5,0,0.0
2025,671131,pitcher,0,1,1.0
2025,671277,batter,5,2,0.4
2025,650859,batter,3,0,0.0
2025,695681,batter,3,1,0.3333333333333333
2025,687263,batter,3,2,0.6666666666666666
2025,593576,pitcher,0,2,2.0
2025,624585,batter,4,3,0.75
2025,641401,pitcher,0,0,0.0
2025,519326,pitcher,0,2,2.0
2025,686799,pitcher,1,2,2.0
2025,545361,batter,4,2,0.5
2025,666176,batter,4,1,0.25
2025,694384,batter,4,1,0.25
2025,664774,batter,4,4,1.0
2025,681351,batter,4,1,0.25
2025,656271,pitcher,0,0,0.0
2025,666185,batter,3,0,0.0
2025,683002,batter,4,1,0.25
2025,642397,pitcher,0,0,0.0
2025,668939,batter,3,0,0.0
2025,657656,batter,3,1,0.3333333333333333
2025,602104,batter,3,1,0.3333333333333333
2025,702616,batter,4,1,0.25
2025,642585,pitcher,0,2,2.0
2025,666974,pitcher,0,1,1.0
2025,668974,batter,3,1,0.3333333333333333
2025,641329,pitcher,0,2,2.0
2025,450203,pitcher,1,10,10.0
2025,656811,batter,4,0,0.0
2025,656775,batter,2,1,0.5
2025,682829,batter,5,0,0.0
2025,605130,pitcher,0,0,0.0
2025,680574,batter,4,0,0.0
2025,656582,batter,4,2,0.5
2025,607259,pitcher,1,5,5.0
2025,670770,batter,4,1,0.25
2025,669289,batter,4,0,0.0
2025,668715,batter,5,3,0.6
2025,624431,batter,1,0,0.0
2025,664139,pitcher,0,0,0.0
2025,663886,batter,5,1,0.2
2025,666158,batter,3,1,0.3333333333333333
2025,687952,batter,5,2,0.4
2025,573124,pitcher,0,0,0.0
2025,608718,pitcher,0,0,0.0
2025,695445,pitcher,0,3,3.0
2025,676428,pitcher,1,1,1.0
2025,656716,batter,5,2,0.4
2025,700242,batter,0,0,0.0
2025,663330,batter,2,0,0.0
2025,595879,batter,4,0,0.0
2025,682985,batter,5,1,0.2
2025,605154,pitcher,0,1,1.0
2025,663947,pitcher,0,0,0.0
2025,681481,batter,3,0,0.0
2025,679529,batter,2,0,0.0
2025,672456,pitcher,0,4,4.0
2025,668670,batter,4,0,0.0
2025,650402,batter,4,1,0.25
2025,690993,batter,4,0,0.0
2025,672761,batter,5,1,0.2
2025,657424,pitcher,0,1,1.0
2025,670224,batter,4,0,0.0
2025,670764,batter,0,0,0.0
2025,676609,batter,4,2,0.5
2025,671737,pitcher,1,5,5.0
2025,664040,batter,4,0,0.0
2025,664126,pitcher,0,1,1.0
2025,682254,pitcher,0,1,1.0
2025,663968,batter,4,1,0.25
2025,664076,pitcher,0,1,1.0
2025,670955,pitcher,0,3,3.0
2025,666018,batter,4,0,0.0
2025,666139,batter,5,0,0.0
2025,643376,batter,4,0,0.0
2025,650490,batter,5,1,0.2
2025,691406,batter,4,0,0.0
2025,679358,pitcher,0,2,2.0
2025,621112,pitcher,0,0,0.0
2025,621057,pitcher,0,0,0.0
2025,621438,batter,3,1,0.3333333333333333
2025,682626,batter,3,1,0.3333333333333333
2025,643446,batter,4,0,0.0
2025,682668,batter,0,0,0.0
2025,683146,batter,1,0,0.0
2025,668820,pitcher,0,1,1.0
2025,624413,batter,4,2,0.5
2025,516782,batter,4,1,0.25
2025,605280,pitcher,1,3,3.0
2025,596019,batter,4,1,0.25
2025,607043,batter,5,3,0.6
2025,665742,batter,4,1,0.25
2025,677595,batter,4,3,0.75
2025,518934,batter,4,0,0.0
2025,672724,batter,2,1,0.5
2025,622569,batter,0,0,0.0
2025,642232,pitcher,1,3,3.0
2025,592450,batter,4,3,0.75
2025,642528,pitcher,0,2,2.0
2025,657612,pitcher,0,1,1.0
2025,502671,batter,4,0,0.0
2025,691176,batter,4,1,0.25
2025,669224,batter,3,2,0.6666666666666666
2025,700250,batter,4,0,0.0
2025,641656,pitcher,0,1,1.0
2025,683011,batter,4,1,0.25
2025,518585,pitcher,0,2,2.0
2025,641355,batter,4,0,0.0
2025,701350,batter,3,1,0.3333333333333333
2025,663853,batter,3,1,0.3333333333333333
2025,608701,batter,2,0,0.0
2025,596115,batter,4,0,0.0
2025,676477,pitcher,0,1,1.0
2025,692225,batter,2,0,0.0
2025,676979,pitcher,1,7,7.0
2025,666152,batter,1,0,0.0
2025,646240,batter,4,1,0.25
2025,647351,batter,4,1,0.25
2025,665966,batter,3,0,0.0
2025,680776,batter,2,1,0.5
2025,678882,batter,4,2,0.5
2025,691785,batter,2,2,1.0
2025,547973,pitcher,0,0,0.0
2025,669374,batter,2,1,0.5
2025,666160,batter,3,0,0.0
2025,680767,pitcher,0,2,2.0
2025,642731,batter,5,1,0.2
2025,608566,pitcher,1,7,7.0
2025,641857,batter,4,1,0.25
2025,671289,batter,3,0,0.0
2025,696100,batter,5,2,0.4
2025,669020,pitcher,0,0,0.0
2025,571657,batter,1,0,0.0
2025,687597,batter,4,2,0.5
2025,686668,batter,5,1,0.2
2025,656234,pitcher,0,1,1.0
2025,606115,batter,5,0,0.0
2025,669397,batter,3,0,0.0
2025,689266,pitcher,0,1,1.0
2025,669276,pitcher,0,1,1.0
2025,671739,batter,4,0,0.0
2025,572955,pitcher,0,2,2.0
2025,660853,pitcher,0,1,1.0
2025,657077,batter,3,1,0.3333333333333333
2025,621566,batter,4,0,0.0
2025,669221,batter,3,1,0.3333333333333333
2025,660670,batter,4,0,0.0
2025,607481,pitcher,0,0,0.0
2025,642201,batter,1,0,0.0
2025,645277,batter,5,3,0.6
2025,628452,pitcher,0,1,1.0
2025,663586,batter,5,3,0.6
2025,542303,batter,4,2,0.5
2025,693821,pitcher,1,2,2.0
2025,668942,batter,2,1,0.5
2025,643565,batter,4,0,0.0
2025,656186,pitcher,0,0,0.0
2025,681460,batter,1,1,1.0
2025,805367,batter,4,1,0.25
2025,691019,batter,2,0,0.0
2025,700337,batter,2,0,0.0
2025,643217,batter,4,1,0.25
2025,681962,batter,3,1,0.3333333333333333
2025,605288,pitcher,1,2,2.0
2025,596103,batter,0,0,0.0
2025,572191,batter,4,3,0.75
2025,678246,batter,3,0,0.0
2025,673357,batter,4,1,0.25
2025,656457,pitcher,0,1,1.0
2025,641680,batter,3,0,0.0
2025,694497,batter,2,0,0.0
2025,542888,pitcher,1,5,5.0
2025,694671,batter,4,1,0.25
2025,571948,pitcher,0,0,0.0
2025,669394,batter,4,0,0.0
2025,592426,pitcher,0,1,1.0
2025,608369,batter,1,1,1.0
2025,676395,pitcher,0,1,1.0
2025,657097,pitcher,0,1,1.0
2025,543760,batter,4,0,0.0
2025,673962,batter,3,0,0.0
2025,669701,batter,3,0,0.0
2025,664059,batter,1,0,0.0
2025,666969,batter,3,1,0.3333333333333333
2025,668390,pitcher,0,0,0.0
2025,455119,pitcher,0,1,1.0
2025,671732,batter,5,2,0.4
2025,622663,pitcher,1,1,1.0
2025,649966,batter,4,0,0.0
2025,695243,pitcher,0,1,1.0
2025,667670,batter,3,1,0.3333333333333333
2025,642851,batter,4,1,0.25
2025,519008,pitcher,0,0,0.0
2025,691777,batter,4,1,0.25
2025,672016,batter,4,1,0.25
2025,691016,batter,4,0,0.0
2025,701762,batter,5,2,0.4
2025,805779,batter,5,0,0.0
2025,663697,batter,3,0,0.0
2025,521692,batter,3,0,0.0
2025,679845,batter,4,0,0.0
2025,670231,batter,3,1,0.3333333333333333
2025,671221,batter,2,0,0.0
2025,664199,pitcher,0,1,1.0
2025,608032,pitcher,0,0,0.0
2025,686469,batter,3,0,0.0
2025,664728,batter,3,1,0.3333333333333333
2025,608379,pitcher,1,5,5.0
2025,672580,batter,4,0,0.0
2025,695506,batter,3,0,0.0
2025,674444,pitcher,0,2,2.0
2025,677951,batter,4,0,0.0
2025,623437,pitcher,0,3,3.0
2025,665019,batter,0,0,0.0
2025,686797,batter,3,1,0.3333333333333333
2025,681146,batter,0,0,0.0
2025,650489,batter,4,0,0.0
2025,680777,batter,3,1,0.3333333333333333
2025,664034,batter,4,0,0.0
2025,664056,batter,3,1,0.3333333333333333
2025,643377,pitcher,0,3,3.0
2025,621043,batter,4,2,0.5
2025,668904,batter,4,0,0.0
2025,663978,pitcher,1,1,1.0
2025,663616,batter,0,0,0.0
2025,621439,batter,4,1,0.25
2025,543056,pitcher,0,2,2.0
2025,670242,batter,4,2,0.5
2025,694376,batter,2,1,0.5
2025,689200,batter,2,0,0.0
2025,701358,batter,4,1,0.25
2025,663898,batter,4,0,0.0
2025,643289,batter,2,1,0.5
2025,676694,batter,3,1,0.3333333333333333
2025,595345,pitcher,0,0,0.0
2025,672391,pitcher,0,2,2.0
2025,663967,batter,1,1,1.0
2025,656986,pitcher,0,1,1.0
2025,514888,batter,4,0,0.0
2025,665161,batter,5,1,0.2
2025,572233,batter,4,1,0.25
2025,676467,pitcher,1,5,5.0
2025,673237,batter,5,2,0.4
2025,669357,batter,4,1,0.25
2025,687363,batter,1,0,0.0
2025,575929,batter,2,0,0.0
2025,571927,pitcher,0,2,2.0
2025,571448,batter,4,0,0.0
2025,663457,batter,5,4,0.8
2025,676475,batter,4,0,0.0
2025,672279,batter,1,1,1.0
2025,676617,pitcher,0,1,1.0
2025,650968,batter,1,0,0.0
2025,686780,batter,4,3,0.75
2025,607200,pitcher,1,5,5.0
2025,691026,batter,4,1,0.25
2025,671056,batter,4,1,0.25
2025,687401,batter,3,1,0.3333333333333333
2025,694192,batter,4,1,0.25
2025,592885,batter,2,0,0.0
2025,686555,batter,3,2,0.6666666666666666
2025,686217,batter,4,1,0.25
2025,682842,pitcher,0,1,1.0
2025,702332,batter,3,0,0.0
2025,642547,pitcher,1,6,6.0
2025,661388,batter,3,0,0.0
2025,668930,batter,3,2,0.6666666666666666
2025,657649,pitcher,0,2,2.0
2025,656555,batter,3,1,0.3333333333333333
2025,656730,pitcher,0,2,2.0
2025,688158,pitcher,0,2,2.0
2025,593974,pitcher,0,1,1.0
2025,701538,batter,3,0,0.0
2025,657757,batter,4,0,0.0
2025,592518,batter,4,2,0.5
2025,642180,batter,3,0,0.0
2025,663568,pitcher,1,5,5.0
2025,669308,pitcher,0,1,1.0
2025,665487,batter,3,0,0.0
2025,593428,batter,4,0,0.0
2025,553869,batter,3,3,1.0
2025,630105,batter,3,0,0.0
2025,650333,batter,4,0,0.0
2025,647304,batter,3,1,0.3333333333333333
2025,666661,pitcher,0,1,1.0
2025,694374,batter,0,0,0.0
2025,571946,pitcher,0,0,0.0
2025,606466,batter,3,1,0.3333333333333333
2025,669194,pitcher,1,3,3.0
2025,672695,batter,4,0,0.0
2025,672515,batter,4,1,0.25
2025,553993,batter,3,1,0.3333333333333333
2025,682998,batter,4,2,0.5
2025,666971,batter,4,1,0.25
2025,657044,pitcher,0,1,1.0
2025,656976,batter,2,1,0.5
2025,679775,pitcher,0,0,0.0
2025,677950,batter,4,1,0.25
2025,682177,batter,4,1,0.25
2025,672356,batter,3,2,0.6666666666666666
2025,666134,batter,2,0,0.0
2025,666310,batter,2,0,0.0
2025,671922,pitcher,0,1,1.0
2025,608070,batter,3,2,0.6666666666666666
2025,680757,batter,4,0,0.0
2025,663465,pitcher,0,1,1.0
